,Genotype,date,modality,plant,order,no_visible_leaves,no_foliar_primordia,no_total_leaves,no_open_flowers,no_aborted_flowers,no_total_flowers,no_fruits,no_stolons,no_vegetative_bud,no_initiated_bud,no_floral_bud,type_of_crown,crown_status,stage,complete_module,vid,plant_vid
0,Belle_et_Bonne,25-04-2022,A,1.0,0,9,0,9,0,0,20.0,20.0,1,5,0,0,Main,Inflorescence,89,True,2,1
1,Belle_et_Bonne,25-04-2022,A,1.0,1,3,0,3,0,0,8.0,8.0,0,2,0,0,Branch,Inflorescence,89,True,10,1
2,Belle_et_Bonne,25-04-2022,A,1.0,2,4,0,4,0,0,10.0,10.0,0,4,0,0,Extension,Inflorescence,89,True,18,1
3,Belle_et_Bonne,25-04-2022,A,1.0,3,6,5,11,0,0,0.0,0.0,3,8,0,0,Extension,vegetative,17,False,29,1
4,Belle_et_Bonne,25-04-2022,A,1.0,1,3,0,3,0,0,14.0,14.0,0,2,0,0,Branch,Inflorescence,89,True,79,1
5,Belle_et_Bonne,25-04-2022,A,1.0,2,3,0,3,0,0,8.0,5.0,0,2,0,0,Extension,Inflorescence,89,True,87,1
6,Belle_et_Bonne,25-04-2022,A,1.0,3,1,2,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,aborted,False,95,1
7,Belle_et_Bonne,25-04-2022,A,1.0,1,4,0,4,0,0,11.0,11.0,0,2,0,0,Extension,Inflorescence,89,True,109,1
8,Belle_et_Bonne,25-04-2022,A,1.0,2,4,0,4,0,0,0.0,0.0,0,4,0,0,Branch,dried/aborted/cutted,55,False,114,1
9,Belle_et_Bonne,25-04-2022,A,1.0,2,3,0,3,0,0,5.0,5.0,0,2,0,0,Extension,Inflorescence,89,True,132,1
10,Belle_et_Bonne,25-04-2022,A,1.0,3,4,0,4,0,0,6.0,0.0,0,4,0,0,Extension,Inflorescence,60,True,140,1
11,Belle_et_Bonne,25-04-2022,A,2.0,0,6,0,6,0,0,21.0,21.0,0,3,0,0,Main,Inflorescence,89,True,170,169
12,Belle_et_Bonne,25-04-2022,A,2.0,1,1,0,1,0,0,4.0,4.0,0,0,0,0,Branch,Inflorescence,89,True,172,169
13,Belle_et_Bonne,25-04-2022,A,2.0,2,6,0,6,0,0,10.0,1.0,2,3,1,0,Extension,Inflorescence,71,True,174,169
14,Belle_et_Bonne,25-04-2022,A,2.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,initiated,A,False,191,169
15,Belle_et_Bonne,25-04-2022,A,2.0,1,1,0,1,0,0,8.0,8.0,0,0,0,0,Branch,Inflorescence,89,True,205,169
16,Belle_et_Bonne,25-04-2022,A,2.0,2,3,0,3,0,0,6.0,5.0,0,2,0,0,Extension,Inflorescence,89,True,207,169
17,Belle_et_Bonne,25-04-2022,A,2.0,3,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,55,True,215,169
18,Belle_et_Bonne,25-04-2022,A,2.0,1,3,0,3,0,0,19.0,18.0,0,2,0,0,Extension,Inflorescence,89,True,241,169
19,Belle_et_Bonne,25-04-2022,A,2.0,2,3,0,3,0,0,10.0,7.0,0,3,0,0,Extension,Inflorescence,89,True,249,169
20,Belle_et_Bonne,25-04-2022,A,2.0,3,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,vegetative,17,False,257,169
21,Belle_et_Bonne,25-04-2022,A,3.0,0,7,0,7,0,0,19.0,19.0,0,4,0,0,Main,Inflorescence,55.0,True,275,274
22,Belle_et_Bonne,25-04-2022,A,3.0,1,3,0,3,0,0,5.0,5.0,0,1,0,0,Branch,Inflorescence,89.0,True,283,274
23,Belle_et_Bonne,25-04-2022,A,3.0,2,2,0,2,0,0,3.0,3.0,0,1,0,0,Branch,Inflorescence,89.0,True,285,274
24,Belle_et_Bonne,25-04-2022,A,3.0,3,3,0,3,0,0,4.0,4.0,0,2,0,0,Extension,Inflorescence,89.0,True,290,274
25,Belle_et_Bonne,25-04-2022,A,3.0,4,2,0,2,0,0,0.0,0.0,0,1,0,0,Extension,Inflorescence,55.0,True,298,274
26,Belle_et_Bonne,25-04-2022,A,3.0,2,3,0,3,0,0,9.0,1.0,0,2,0,0,Extension,Inflorescence,71.0,True,324,274
27,Belle_et_Bonne,25-04-2022,A,3.0,3,1,4,5,0,0,0.0,0.0,0,5,0,0,Extension,dried/aborted/cutted,17.0,False,332,274
28,Belle_et_Bonne,25-04-2022,A,3.0,1,3,0,3,0,0,13.0,13.0,0,2,0,0,Branch,Inflorescence,89.0,True,352,274
29,Belle_et_Bonne,25-04-2022,A,3.0,2,3,0,3,0,0,6.0,6.0,0,2,0,0,Extension,Inflorescence,89.0,True,360,274
30,Belle_et_Bonne,25-04-2022,A,3.0,3,4,0,4,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,55.0,True,368,274
31,Belle_et_Bonne,25-04-2022,A,3.0,1,4,0,4,0,0,11.0,11.0,0,3,0,0,Extension,Inflorescence,55.0,True,409,274
32,Belle_et_Bonne,25-04-2022,A,3.0,2,7,5,12,0,0,0.0,0.0,0,10,0,0,Extension,dried/aborted/cutted,17.0,False,420,274
33,Belle_et_Bonne,25-04-2022,A,3.0,3,1,4,5,0,0,0.0,0.0,0,5,0,0,Branch,dried/aborted/cutted,17.0,False,422,274
34,Belle_et_Bonne,25-04-2022,A,4.0,0,5,0,5,0,0,7.0,6.0,0,2,0,0,Main,Inflorescence,89,True,491,490
35,Belle_et_Bonne,25-04-2022,A,4.0,1,3,0,3,0,0,11.0,11.0,0,2,0,0,Branch,Inflorescence,89,True,493,490
36,Belle_et_Bonne,25-04-2022,A,4.0,2,3,0,3,0,0,9.0,9.0,0,2,0,0,Extension,Inflorescence,89,True,501,490
37,Belle_et_Bonne,25-04-2022,A,4.0,3,3,0,3,0,0,10.0,8.0,0,2,0,0,Extension,Inflorescence,89,True,509,490
38,Belle_et_Bonne,25-04-2022,A,4.0,4,2,0,2,0,0,10.0,1.0,1,1,0,0,Extension,Inflorescence,71,True,517,490
39,Belle_et_Bonne,25-04-2022,A,4.0,5,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,vegetative,18,False,522,490
40,Belle_et_Bonne,25-04-2022,A,4.0,1,2,0,2,0,0,0.0,0.0,0,2,0,0,Branch,dried/aborted/cutted,I,False,541,490
41,Belle_et_Bonne,25-04-2022,A,4.0,1,3,0,3,0,0,8.0,8.0,0,1,1,0,Extension,Inflorescence,89,True,550,490
42,Belle_et_Bonne,25-04-2022,A,4.0,2,3,2,5,0,0,0.0,0.0,0,5,0,0,Branch,initiated,A,False,552,490
43,Belle_et_Bonne,25-04-2022,A,4.0,2,3,0,3,0,0,11.0,3.0,0,3,0,0,Extension,Inflorescence,71,True,573,490
44,Belle_et_Bonne,25-04-2022,A,4.0,3,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,vegetative,17,False,581,490
45,Belle_et_Bonne,25-04-2022,A,5.0,0,4,0,4,0,0,19.0,19.0,0,0,0,0,Main,Inflorescence,89,True,599,598
46,Belle_et_Bonne,25-04-2022,A,5.0,1,1,0,1,0,0,13.0,13.0,0,0,0,0,Branch,Inflorescence,89,True,601,598
47,Belle_et_Bonne,25-04-2022,A,5.0,2,2,0,2,0,0,8.0,8.0,0,1,0,0,Extension,Inflorescence,89,True,603,598
48,Belle_et_Bonne,25-04-2022,A,5.0,3,1,0,1,0,0,0.0,0.0,0,0,0,0,Extension,Inflorescence,55,True,608,598
49,Belle_et_Bonne,25-04-2022,A,5.0,1,1,0,1,0,0,11.0,9.0,0,0,0,0,Branch,Inflorescence,89,True,622,598
50,Belle_et_Bonne,25-04-2022,A,5.0,2,4,0,4,0,0,10.0,10.0,0,3,0,0,Extension,Inflorescence,89,True,624,598
51,Belle_et_Bonne,25-04-2022,A,5.0,3,4,0,4,0,0,7.0,0.0,1,2,1,0,Extension,Inflorescence,60,True,635,598
52,Belle_et_Bonne,25-04-2022,A,5.0,4,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,initiated,A,False,646,598
53,Belle_et_Bonne,25-04-2022,A,5.0,1,4,0,4,0,0,9.0,9.0,0,3,0,0,Branch,Inflorescence,89,True,661,598
54,Belle_et_Bonne,25-04-2022,A,5.0,2,3,0,3,0,0,4.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,672,598
55,Belle_et_Bonne,25-04-2022,A,5.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,F,False,680,598
56,Belle_et_Bonne,25-04-2022,A,5.0,1,3,0,3,0,0,11.0,11.0,0,2,0,0,Extension,Inflorescence,89,True,691,598
57,Belle_et_Bonne,25-04-2022,A,5.0,2,3,0,3,0,0,11.0,11.0,0,3,0,0,Extension,Inflorescence,89,True,699,598
58,Belle_et_Bonne,25-04-2022,A,5.0,3,4,1,5,0,0,0.0,0.0,1,4,0,0,Extension,vegetative,17,False,707,598
59,Belrubi,25-04-2022,A,1.0,0,4,0,4,0,0,19.0,19.0,0,1,0,0,Main,Inflorescence,89,True,728,727
60,Belrubi,25-04-2022,A,1.0,1,1,0,1,0,0,4.0,4.0,0,0,0,0,Branch,Inflorescence,89,True,730,727
61,Belrubi,25-04-2022,A,1.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,F,False,732,727
62,Belrubi,25-04-2022,A,1.0,1,2,0,2,0,0,5.0,5.0,0,1,0,0,Branch,Inflorescence,89,True,751,727
63,Belrubi,25-04-2022,A,1.0,2,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,aborted,False,756,727
64,Belrubi,25-04-2022,A,1.0,1,2,0,2,0,0,9.0,9.0,0,1,0,0,Extension,Inflorescence,89,True,769,727
65,Belrubi,25-04-2022,A,1.0,2,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,H,False,774,727
66,Belrubi,25-04-2022,A,2.0,0,6,0,6,0,0,14.0,14.0,0,3,0,0,Main,Inflorescence,89,True,788,787
67,Belrubi,25-04-2022,A,2.0,1,3,0,3,0,0,0.0,0.0,0,3,0,0,Branch,dried/aborted/cutted,aborted,False,790,787
68,Belrubi,25-04-2022,A,2.0,1,2,0,2,0,0,11.0,11.0,0,1,0,0,Branch,Inflorescence,89,True,808,787
69,Belrubi,25-04-2022,A,2.0,2,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,aborted,False,813,787
70,Belrubi,25-04-2022,A,2.0,1,2,0,2,0,0,7.0,7.0,0,1,0,0,Extension,Inflorescence,89,True,832,787
71,Belrubi,25-04-2022,A,2.0,2,3,0,3,0,0,4.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,837,787
72,Belrubi,25-04-2022,A,2.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,H,False,845,787
73,Belrubi,25-04-2022,A,3.0,0,10,0,10,0,0,14.0,14.0,0,7,0,0,Main,Inflorescence,89,True,857,856
74,Belrubi,25-04-2022,A,3.0,1,3,0,3,0,0,7.0,7.0,0,1,0,0,Branch,Inflorescence,89,True,862,856
75,Belrubi,25-04-2022,A,3.0,2,3,3,6,0,0,0.0,0.0,0,6,0,0,Branch,dried/aborted/cutted,E,False,867,856
76,Belrubi,25-04-2022,A,3.0,2,4,0,4,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,55,True,888,856
77,Belrubi,25-04-2022,A,3.0,1,3,0,3,0,0,10.0,10.0,0,2,0,0,Branch,Inflorescence,89,True,928,856
78,Belrubi,25-04-2022,A,3.0,2,3,0,3,0,0,4.0,3.0,0,2,0,0,Extension,Inflorescence,89,True,936,856
79,Belrubi,25-04-2022,A,3.0,1,2,0,2,0,0,13.0,11.0,0,1,0,0,Extension,Inflorescence,89,True,955,856
80,Belrubi,25-04-2022,A,3.0,2,3,0,3,0,0,4.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,960,856
81,Belrubi,25-04-2022,A,3.0,3,1,2,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,968,856
82,Belrubi,25-04-2022,A,4.0,0,3,0,3,0,0,0.0,0.0,0,1,0,0,Main,Inflorescence,aborted,True,983,982
83,Belrubi,25-04-2022,A,4.0,1,3,0,3,0,0,20.0,20.0,0,2,0,0,Branch,Inflorescence,89,True,988,982
84,Belrubi,25-04-2022,A,4.0,2,2,0,2,0,0,8.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,996,982
85,Belrubi,25-04-2022,A,4.0,3,2,0,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,H,False,1001,982
86,Belrubi,25-04-2022,A,4.0,1,3,0,3,0,0,13.0,13.0,0,2,0,0,Extension,Inflorescence,89,True,1012,982
87,Belrubi,25-04-2022,A,4.0,2,2,0,2,0,0,0.0,0.0,0,1,0,0,Extension,Inflorescence,55,True,1020,982
88,Belrubi,25-04-2022,A,5.0,0,5,0,5,0,0,0.0,0.0,0,1,0,0,Main,Inflorescence,coupe,True,1034,1033
89,Belrubi,25-04-2022,A,5.0,1,2,0,2,0,0,8.0,6.0,0,1,0,0,Branch,Inflorescence,89,True,1036,1033
90,Belrubi,25-04-2022,A,5.0,2,4,2,6,0,0,0.0,0.0,0,6,0,0,Extension,dried/aborted/cutted,H,False,1041,1033
91,Belrubi,25-04-2022,A,5.0,1,3,0,3,0,0,10.0,10.0,0,2,0,0,Branch,Inflorescence,89,True,1063,1033
92,Belrubi,25-04-2022,A,5.0,2,3,5,8,0,0,0.0,0.0,0,8,0,0,Branch,vegetative,19,False,1068,1033
93,Belrubi,25-04-2022,A,5.0,2,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,aborted,False,1095,1033
94,Belrubi,25-04-2022,A,5.0,1,3,0,3,0,0,10.0,10.0,0,2,0,0,Branch,Inflorescence,89,True,1111,1033
95,Belrubi,25-04-2022,A,5.0,2,6,1,7,0,0,0.0,0.0,0,7,0,0,Extension,dried/aborted/cutted,H,False,1119,1033
96,Belrubi,25-04-2022,A,5.0,1,3,0,3,0,0,11.0,11.0,0,1,0,0,Extension,Inflorescence,89,True,1144,1033
97,Belrubi,25-04-2022,A,5.0,2,1,0,1,0,0,3.0,0.0,0,0,0,0,Branch,Inflorescence,60,True,1149,1033
98,Belrubi,25-04-2022,A,5.0,3,3,0,3,0,0,3.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,1151,1033
99,Belrubi,25-04-2022,A,5.0,4,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,1159,1033
100,Belrubi,25-04-2022,A,5.0,2,2,0,2,0,0,14.0,10.0,0,1,0,0,Extension,Inflorescence,89,True,1176,1033
101,CF10122,11-04-2022,A,1.0,0,5,0,5,0,0,9.0,9.0,0,3,0,0,Main,Inflorescence,55.0,True,1193,1192
102,CF10122,11-04-2022,A,1.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Branch,Inflorescence,55.0,True,1195,1192
103,CF10122,11-04-2022,A,1.0,2,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,55.0,True,1200,1192
104,CF10122,11-04-2022,A,1.0,1,3,0,3,0,0,5.0,5.0,0,2,0,0,Extension,Inflorescence,55.0,True,1222,1192
105,CF10122,11-04-2022,A,1.0,2,4,0,4,0,0,0.0,0.0,0,4,0,0,Extension,Inflorescence,55.0,True,1230,1192
106,CF10122,11-04-2022,A,2.0,0,4,0,4,0,0,0.0,0.0,0,0,0,0,Main,Inflorescence,coupe,True,1247,1246
107,CF10122,11-04-2022,A,2.0,1,2,0,2,0,0,0.0,0.0,0,1,0,0,Branch,Inflorescence,coupe,True,1249,1246
108,CF10122,11-04-2022,A,2.0,2,3,0,3,0,0,6.0,6.0,0,2,0,0,Extension,Inflorescence,89,True,1254,1246
109,CF10122,11-04-2022,A,2.0,3,1,0,1,0,0,6.0,5.0,0,0,0,0,Extension,Inflorescence,89,True,1262,1246
110,CF10122,11-04-2022,A,2.0,4,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,I,False,1264,1246
111,CF10122,11-04-2022,A,2.0,1,3,0,3,0,0,5.0,5.0,0,2,0,0,Branch,Inflorescence,89,True,1279,1246
112,CF10122,11-04-2022,A,2.0,2,4,0,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,H,False,1287,1246
113,CF10122,11-04-2022,A,2.0,1,2,0,2,0,0,5.0,4.0,0,1,0,0,Branch,Inflorescence,89,True,1303,1246
114,CF10122,11-04-2022,A,2.0,2,6,0,6,0,0,0.0,0.0,0,6,0,0,Extension,dried/aborted/cutted,G,False,1308,1246
115,CF10122,11-04-2022,A,2.0,1,3,0,3,0,0,9.0,9.0,0,2,0,0,Extension,Inflorescence,89,True,1330,1246
116,CF10122,11-04-2022,A,2.0,2,5,0,5,0,0,0.0,0.0,0,4,0,0,Extension,Inflorescence,55,True,1338,1246
117,CF10122,11-04-2022,A,2.0,3,1,0,1,0,0,0.0,0.0,0,1,0,0,Extension,dried/aborted/cutted,G,False,1352,1246
118,CF10122,11-04-2022,A,3.0,0,2,0,2,0,0,0.0,0.0,0,0,0,0,Main,Inflorescence,coupe,True,1361,1360
119,CF10122,11-04-2022,A,3.0,1,6,0,6,0,0,0.0,0.0,0,4,1,0,Branch,Inflorescence,55,True,1363,1360
120,CF10122,11-04-2022,A,3.0,2,4,1,5,0,0,0.0,0.0,0,5,0,0,Extension,initiated,A,False,1383,1360
121,CF10122,11-04-2022,A,3.0,1,3,0,3,0,0,8.0,8.0,0,2,0,0,Extension,Inflorescence,89,True,1402,1360
122,CF10122,11-04-2022,A,3.0,2,3,0,3,0,0,6.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,1410,1360
123,CF10122,11-04-2022,A,3.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,F,False,1418,1360
124,CF10122,11-04-2022,A,4.0,0,8,0,8,0,0,13.0,13.0,0,3,0,0,Main,Inflorescence,89,True,1430,1429
125,CF10122,11-04-2022,A,4.0,1,2,0,2,0,0,4.0,4.0,0,1,0,0,Branch,Inflorescence,89,True,1432,1429
126,CF10122,11-04-2022,A,4.0,2,1,0,1,0,0,0.0,0.0,0,1,0,0,Extension,dried/aborted/cutted,F,False,1437,1429
127,CF10122,11-04-2022,A,4.0,1,3,0,3,0,0,6.0,6.0,0,2,0,0,Branch,Inflorescence,89,True,1444,1429
128,CF10122,11-04-2022,A,4.0,2,2,0,2,0,0,0.0,0.0,0,1,0,0,Extension,Inflorescence,55,True,1452,1429
129,CF10122,11-04-2022,A,4.0,3,1,0,1,0,0,0.0,0.0,0,1,0,0,Extension,dried/aborted/cutted,F,False,1457,1429
130,CF10122,11-04-2022,A,4.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Branch,Inflorescence,89,True,1465,1429
131,CF10122,11-04-2022,A,4.0,2,1,0,1,0,0,0.0,0.0,0,1,0,0,Extension,Inflorescence,55,True,1470,1429
132,CF10122,11-04-2022,A,4.0,1,3,0,3,0,0,0.0,5.0,0,2,0,0,Branch,Inflorescence,89,True,1477,1429
133,CF10122,11-04-2022,A,4.0,2,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,aborted,True,1485,1429
134,CF10122,11-04-2022,A,4.0,1,2,0,2,0,0,4.0,4.0,0,1,0,0,Extension,Inflorescence,89,True,1507,1429
135,CF10122,11-04-2022,A,4.0,2,1,0,1,0,0,0.0,0.0,0,1,0,0,Extension,Inflorescence,55,True,1512,1429
136,CF10122,11-04-2022,A,5.0,0,3,0,3,0,0,11.0,10.0,0,0,0,0,Main,Inflorescence,89,True,1520,1519
137,CF10122,11-04-2022,A,5.0,1,2,0,2,0,0,4.0,4.0,0,1,0,0,Branch,Inflorescence,89,True,1522,1519
138,CF10122,11-04-2022,A,5.0,2,2,0,2,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,55,True,1527,1519
139,CF10122,11-04-2022,A,5.0,1,2,0,2,0,0,0.0,0.0,0,0,0,0,Branch,Inflorescence,55,True,1537,1519
140,CF10122,11-04-2022,A,5.0,2,1,0,1,0,0,0.0,0.0,0,1,0,0,Branch,dried/aborted/cutted,aborted,False,1539,1519
141,CF10122,11-04-2022,A,5.0,2,4,0,4,0,0,3.0,0.0,0,3,0,0,Extension,Inflorescence,60,True,1545,1519
142,CF10122,11-04-2022,A,5.0,3,1,0,1,0,0,6.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,1556,1519
143,CF10122,11-04-2022,A,5.0,1,4,0,4,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,coupe,True,1564,1519
144,CF10122,11-04-2022,A,5.0,2,4,0,4,0,0,4.0,3.0,0,3,0,0,Extension,Inflorescence,89,True,1575,1519
145,CF10122,11-04-2022,A,5.0,3,1,0,1,0,0,0.0,0.0,0,1,0,0,Extension,Inflorescence,55,True,1586,1519
146,CF10122,11-04-2022,A,6.0,0,5,0,5,0,0,0.0,0.0,0,2,0,0,Main,Inflorescence,coupe,True,1595,1594
147,CF10122,11-04-2022,A,6.0,1,1,0,1,0,0,4.0,3.0,0,0,0,0,Branch,Inflorescence,89,True,1597,1594
148,CF10122,11-04-2022,A,6.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,Inflorescence,H,True,1599,1594
149,CF10122,11-04-2022,A,6.0,1,2,0,2,0,0,5.0,5.0,0,1,0,0,Branch,Inflorescence,89,True,1615,1594
150,CF10122,11-04-2022,A,6.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,E,False,1620,1594
151,CF10122,11-04-2022,A,6.0,1,2,0,2,0,0,11.0,11.0,0,1,0,0,Extension,Inflorescence,89,True,1642,1594
152,CF10122,11-04-2022,A,6.0,2,3,0,3,0,0,5.0,5.0,0,2,0,0,Extension,Inflorescence,89,True,1647,1594
153,CF10122,11-04-2022,A,6.0,3,1,0,1,0,0,0.0,0.0,0,1,0,0,Extension,Inflorescence,55,True,1655,1594
154,CF10277,19-04-2022,A,1.0,0,5,0,5,0,0,0.0,0.0,0,1,0,0,Main,Inflorescence,aborted,True,1664,1663
155,CF10277,19-04-2022,A,1.0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,Branch,Inflorescence,aborted,True,1666,1663
156,CF10277,19-04-2022,A,1.0,2,5,1,6,0,0,0.0,0.0,0,6,0,0,Extension,dried/aborted/cutted,H,False,1668,1663
157,CF10277,19-04-2022,A,1.0,1,2,0,2,0,0,0.0,0.0,0,1,0,0,Branch,Inflorescence,aborted,True,1690,1663
158,CF10277,19-04-2022,A,1.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,aborted,False,1695,1663
159,CF10277,19-04-2022,A,1.0,1,3,0,3,0,0,8.0,8.0,0,2,0,0,Branch,Inflorescence,89,True,1711,1663
160,CF10277,19-04-2022,A,1.0,2,3,0,3,0,0,3.0,3.0,0,2,0,0,Extension,Inflorescence,89,True,1719,1663
161,CF10277,19-04-2022,A,1.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,H,False,1727,1663
162,CF10277,19-04-2022,A,1.0,1,2,0,2,0,0,18.0,18.0,0,0,0,0,Extension,Inflorescence,89,True,1744,1663
163,CF10277,19-04-2022,A,1.0,2,1,0,1,0,0,6.0,4.0,0,0,0,0,Branch,Inflorescence,89,True,1746,1663
164,CF10277,19-04-2022,A,1.0,3,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,aborted,True,1748,1663
165,CF10277,19-04-2022,A,1.0,2,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,1764,1663
166,CF10277,19-04-2022,A,2.0,0,8,0,8,0,0,14.0,14.0,0,4,0,0,Main,Inflorescence,89,True,1778,1777
167,CF10277,19-04-2022,A,2.0,1,3,0,3,0,0,0.0,0.0,0,2,0,0,Branch,Inflorescence,60,True,1780,1777
168,CF10277,19-04-2022,A,2.0,2,3,0,3,0,0,3.0,2.0,0,2,0,0,Extension,Inflorescence,71,True,1788,1777
169,CF10277,19-04-2022,A,2.0,3,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,H,False,1796,1777
170,CF10277,19-04-2022,A,2.0,1,2,0,2,0,0,6.0,5.0,0,1,0,0,Branch,Inflorescence,89,True,1819,1777
171,CF10277,19-04-2022,A,2.0,2,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,aborted,False,1824,1777
172,CF10277,19-04-2022,A,2.0,1,2,0,2,0,0,8.0,6.0,0,1,0,0,Branch,Inflorescence,89,True,1843,1777
173,CF10277,19-04-2022,A,2.0,2,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,aborted,False,1848,1777
174,CF10277,19-04-2022,A,2.0,1,2,0,2,0,0,7.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,1861,1777
175,CF10277,19-04-2022,A,2.0,2,3,0,3,0,0,1.0,1.0,0,2,0,0,Extension,Inflorescence,71,True,1866,1777
176,CF10277,19-04-2022,A,2.0,3,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,G,False,1874,1777
177,CF10277,19-04-2022,A,3.0,0,8,0,8,0,0,16.0,16.0,0,2,0,0,Main,Inflorescence,89,True,1895,1894
178,CF10277,19-04-2022,A,3.0,1,2,0,2,0,0,3.0,3.0,0,1,0,0,Branch,Inflorescence,89,True,1897,1894
179,CF10277,19-04-2022,A,3.0,2,4,0,4,0,0,3.0,2.0,0,3,0,0,Extension,Inflorescence,71,True,1902,1894
180,CF10277,19-04-2022,A,3.0,3,2,0,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,I,False,1913,1894
181,CF10277,19-04-2022,A,3.0,1,2,0,2,0,0,0.0,1.0,0,1,0,0,Branch,Inflorescence,71,True,1924,1894
182,CF10277,19-04-2022,A,3.0,2,3,2,5,0,0,0.0,0.0,0,5,0,0,Extension,dried/aborted/cutted,G,False,1929,1894
183,CF10277,19-04-2022,A,3.0,1,3,0,3,0,0,3.0,3.0,0,2,0,0,Branch,Inflorescence,89,True,1948,1894
184,CF10277,19-04-2022,A,3.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,1956,1894
185,CF10277,19-04-2022,A,3.0,1,3,0,3,0,0,4.0,1.0,0,2,0,0,Branch,Inflorescence,71,True,1972,1894
186,CF10277,19-04-2022,A,3.0,2,3,0,3,0,0,2.0,1.0,0,2,0,0,Extension,Inflorescence,71,True,1980,1894
187,CF10277,19-04-2022,A,3.0,3,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,1988,1894
188,CF10277,19-04-2022,A,3.0,1,3,0,3,0,0,8.0,6.0,0,2,0,0,Branch,Inflorescence,89,True,2008,1894
189,CF10277,19-04-2022,A,3.0,2,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,2016,1894
190,CF10277,19-04-2022,A,3.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,2032,1894
191,CF10277,19-04-2022,A,3.0,2,3,1,4,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,aborted,False,2037,1894
192,CF10277,19-04-2022,A,4.0,0,6,0,6,0,0,16.0,16.0,0,0,0,0,Main,Inflorescence,89,True,2060,2059
193,CF10277,19-04-2022,A,4.0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,Branch,Inflorescence,aborted,True,2062,2059
